,start_time,end_time,power,duration,energy
0,2019-05-05 15:00:00,2019-05-05 17:00:00,0.31637832652639436,0 days 02:00:00,0.6327566530527887
1,2019-05-06 07:00:00,2019-05-06 11:00:00,0.5846600873744386,0 days 04:00:00,2.3386403494977546
2,2019-05-06 16:00:00,2019-05-06 18:00:00,0.2060651024934814,0 days 02:00:00,0.4121302049869628
3,2019-05-06 22:00:00,2019-05-07 00:00:00,0.5295034753579821,0 days 02:00:00,1.0590069507159643
4,2019-05-07 06:00:00,2019-05-07 07:00:00,0.4121302049869628,0 days 01:00:00,0.4121302049869628
5,2019-05-07 16:00:00,2019-05-07 19:00:00,0.563921201256251,0 days 03:00:00,1.6917636037687531
6,2019-05-08 11:00:00,2019-05-08 12:00:00,0.6327566530527886,0 days 01:00:00,0.6327566530527886
