Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - West, poa_global (W/m^2)","Attic Wall Irradiance - West, poa_direct (W/m^2)","Attic Wall Irradiance - West, poa_diffuse (W/m^2)","Attic Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_global (W/m^2)","Attic Wall Irradiance - East, poa_direct (W/m^2)","Attic Wall Irradiance - East, poa_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - North, poa_global (W/m^2)","Attic Roof Irradiance - North, poa_direct (W/m^2)","Attic Roof Irradiance - North, poa_diffuse (W/m^2)","Attic Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - North, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_global (W/m^2)","Attic Roof Irradiance - South, poa_direct (W/m^2)","Attic Roof Irradiance - South, poa_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - North, poa_global (W/m^2)","Door Irradiance - North, poa_direct (W/m^2)","Door Irradiance - North, poa_diffuse (W/m^2)","Door Irradiance - North, poa_sky_diffuse (W/m^2)","Door Irradiance - North, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Cooking Range (kW),Cooking Range (therms/hour),Dishwasher (kW),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Dishwasher (L/min),Clothes Washer (L/min),Water Fixtures (L/min),Water Heating Setpoint (C),Occupancy (Persons),Refrigerator (kW),Indoor Lighting (kW),Exterior Lighting (kW),MELs (kW),TV (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C),Ventilation Fan (kW),Ventilation Rate (cfm)
2019-05-05 12:00:00,11.1,0.48,84.1,928,883,124,2.6,-2.9958049512601406,13.3869764342258,8.83061728816898,0.00472660492477014,5.790707958584505,23.51268274740957,23.520002809634803,66.48731725259043,66.4799971903652,182.81903015366842,3.290797862853651,1342.2304404008587,1.0900040105337543,21772.143395964602,136.09472595528203,0.0,136.09472595528203,43.294725955282026,92.8,136.09472595528203,0.0,136.09472595528203,43.294725955282026,92.8,154.86499477385692,17.330487187784378,137.53450758607255,44.734507586072546,92.8,517.2858350163447,351.95167930373975,165.33415571260497,72.53415571260497,92.8,3905.9856518401193,154.86499477385692,17.330487187784378,137.53450758607255,44.734507586072546,92.8,136.09472595528203,0.0,136.09472595528203,43.294725955282026,92.8,106512.1754445374,684.0674844085045,566.7674161122039,117.30006829630054,107.50291162109272,9.797156675207809,1025.0151773201335,881.5625679995512,143.4526093205822,133.6554526453744,9.797156675207809,2753.7704902122305,116.22489596581084,0.0,116.22489596581084,43.294725955282026,92.8,116.22489596581084,0.0,116.22489596581084,43.294725955282026,92.8,325.9864840112,184.7911150326354,141.19536897856463,72.53415571260497,92.8,117.53045475437673,0.0759852758707811,117.45446947850596,44.734507586072546,92.8,252.87227538425208,136.09472595528203,0.0,136.09472595528203,43.294725955282026,92.8,933.6410745812688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14390217519475904,51.666666666666686,0.045,0.054032471326661446,0.0879014327271795,0.006366864319322732,0.1339573399469733,0.07605636517135846,21.666666666666686,24.444444444444457,0.01995,56.99
2019-05-05 12:01:00,11.1,0.48,84.1,928,883,124,2.6,-2.9958049512601406,13.3869764342258,8.83061728816898,0.00472660492477014,5.790707958584505,23.522930200069396,23.530253851358125,66.4770697999306,66.46974614864187,183.4195925010692,3.290853602520656,1342.2304404008587,1.090088684775306,21847.094438217664,136.10189057785936,0.0,136.10189057785936,43.30189057785936,92.8,136.10189057785936,0.0,136.10189057785936,43.30189057785936,92.8,158.87596198661552,21.02719134178622,137.8487706448293,45.04877064482929,92.8,517.2316509176424,351.8952870953279,165.3363638223145,72.5363638223145,92.8,3959.9270195892136,158.87596198661552,21.02719134178622,137.8487706448293,45.04877064482929,92.8,136.10189057785936,0.0,136.10189057785936,43.30189057785936,92.8,106505.4199801813,684.0407216714038,566.7362342497754,117.30448742162841,107.5073307464206,9.797156675207809,1024.933542618587,881.4809474125583,143.4525952060286,133.6554385308208,9.797156675207809,2754.582293571561,116.23101455349189,0.0,116.23101455349189,43.30189057785936,92.8,116.23101455349189,0.0,116.23101455349189,43.30189057785936,92.8,325.92238770255597,184.7251329982994,141.19725470425658,72.5363638223145,92.8,117.8443669789744,0.12151684829018614,117.72285013068422,45.04877064482929,92.8,252.8855876886098,136.10189057785936,0.0,136.10189057785936,43.30189057785936,92.8,933.578016095035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14390217519475904,51.666666666666686,0.045,0.054032471326661446,0.0879014327271795,0.006366864319322732,0.1339573399469733,0.07605636517135846,21.666666666666686,24.444444444444457,0.01995,56.99
