Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_global (W/m^2)","Exterior Wall Irradiance - West, poa_direct (W/m^2)","Exterior Wall Irradiance - West, poa_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_global (W/m^2)","Exterior Wall Irradiance - South, poa_direct (W/m^2)","Exterior Wall Irradiance - South, poa_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - South, poa_ground_diffuse (W/m^2)",Attic Wall Irradiance (W),"Attic Wall Irradiance - West, poa_global (W/m^2)","Attic Wall Irradiance - West, poa_direct (W/m^2)","Attic Wall Irradiance - West, poa_diffuse (W/m^2)","Attic Wall Irradiance - West, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - West, poa_ground_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_global (W/m^2)","Attic Wall Irradiance - East, poa_direct (W/m^2)","Attic Wall Irradiance - East, poa_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Attic Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Attic Roof Irradiance (W),"Attic Roof Irradiance - North, poa_global (W/m^2)","Attic Roof Irradiance - North, poa_direct (W/m^2)","Attic Roof Irradiance - North, poa_diffuse (W/m^2)","Attic Roof Irradiance - North, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - North, poa_ground_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_global (W/m^2)","Attic Roof Irradiance - South, poa_direct (W/m^2)","Attic Roof Irradiance - South, poa_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_sky_diffuse (W/m^2)","Attic Roof Irradiance - South, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)","Window Irradiance - South, poa_global (W/m^2)","Window Irradiance - South, poa_direct (W/m^2)","Window Irradiance - South, poa_diffuse (W/m^2)","Window Irradiance - South, poa_sky_diffuse (W/m^2)","Window Irradiance - South, poa_ground_diffuse (W/m^2)","Window Irradiance - West, poa_global (W/m^2)","Window Irradiance - West, poa_direct (W/m^2)","Window Irradiance - West, poa_diffuse (W/m^2)","Window Irradiance - West, poa_sky_diffuse (W/m^2)","Window Irradiance - West, poa_ground_diffuse (W/m^2)",Door Irradiance (W),"Door Irradiance - North, poa_global (W/m^2)","Door Irradiance - North, poa_direct (W/m^2)","Door Irradiance - North, poa_diffuse (W/m^2)","Door Irradiance - North, poa_sky_diffuse (W/m^2)","Door Irradiance - North, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Cooking Range (kW),Cooking Range (therms/hour),Dishwasher (kW),Clothes Washer (kW),Clothes Dryer (kW),Clothes Dryer (therms/hour),Dishwasher (L/min),Clothes Washer (L/min),Water Fixtures (L/min),Water Heating Setpoint (C),Occupancy (Persons),Refrigerator (kW),Indoor Lighting (kW),Exterior Lighting (kW),MELs (kW),TV (kW),HVAC Heating Setpoint (C),HVAC Cooling Setpoint (C),Ventilation Fan (kW),Ventilation Rate (cfm)
2019-01-15 12:00:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.89841921981227,60.92850739813235,29.101580780187728,29.071492601867643,177.85636325204598,-9.427339207883051,1412.9849538570536,2.049807723234791,29743.035941663453,114.09783947278761,31.41731447309034,82.68052499969727,32.18052499969727,50.49999999999999,81.39837860860362,0.0,81.39837860860362,30.898378608603636,50.49999999999999,81.39837860860362,0.0,81.39837860860362,30.898378608603636,50.49999999999999,954.9917444818788,839.3397558217224,115.65198866015638,65.15198866015638,50.49999999999999,2624.436883914179,81.39837860860362,0.0,81.39837860860362,30.898378608603636,50.49999999999999,114.09783947278761,31.41731447309034,82.68052499969727,32.18052499969727,50.49999999999999,59269.34877947112,84.83189831489798,42.28903301122822,42.54286530366976,37.211438449165506,5.331426854504249,866.1975586290931,793.0173331054066,73.18022552368656,67.84879866918232,5.331426854504249,4853.861658748137,69.5142153317475,-0.0,69.5142153317475,30.898378608603636,50.49999999999999,71.91055470412577,1.301386354384312,70.60916834974147,32.18052499969727,50.49999999999999,912.8866252635771,814.1198269478035,98.76679831577354,65.15198866015638,50.49999999999999,69.5142153317475,-0.0,69.5142153317475,30.898378608603636,50.49999999999999,151.2431364762049,81.39837860860362,0.0,81.39837860860362,30.898378608603636,50.49999999999999,515.9504541687807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:01:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.89156549967086,60.921645323481115,29.108434500329135,29.07835467651888,178.1231148060367,-9.42758207008228,1412.9849538570536,2.049370669112992,29667.824269465058,110.02696433345123,27.507448113418807,82.51951622003243,32.019516220032436,50.49999999999999,81.39707326109024,0.0,81.39707326109024,30.89707326109025,50.49999999999999,81.39707326109024,0.0,81.39707326109024,30.89707326109025,50.49999999999999,955.0707226622327,839.4210274227675,115.64969523946522,65.14969523946523,50.49999999999999,2569.769940622239,81.39707326109024,0.0,81.39707326109024,30.89707326109025,50.49999999999999,110.02696433345123,27.507448113418807,82.51951622003243,32.019516220032436,50.49999999999999,59280.526703710355,84.88567430169776,42.34265878784589,42.54301551385187,37.21158865934762,5.331426854504249,866.3231423862068,793.143650411855,73.17949197435179,67.84806511984755,5.331426854504249,4852.733644996048,69.51310056497107,-0.0,69.51310056497107,30.89707326109025,50.49999999999999,71.45578934894175,0.9841224970340503,70.4716668519077,32.019516220032436,50.49999999999999,912.9766951431507,814.2118554086474,98.7648397345033,65.14969523946523,50.49999999999999,69.51310056497107,-0.0,69.51310056497107,30.89707326109025,50.49999999999999,151.24071106115994,81.39707326109024,0.0,81.39707326109024,30.89707326109025,50.49999999999999,516.0510454102348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:02:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.88560389939579,60.91567645901134,29.114396100604214,29.08432354098866,178.3899115074845,-9.427824926871835,1412.9849538570536,2.0489906789528174,29592.34465700898,105.95575997465028,23.597048822926634,82.35871115172364,31.85871115172365,50.49999999999999,81.39593746631698,0.0,81.39593746631698,30.895937466316987,50.49999999999999,81.39593746631698,0.0,81.39593746631698,30.895937466316987,50.49999999999999,955.1390602535812,839.4913733644338,115.64768688914742,65.14768688914742,50.49999999999999,2515.1008538860683,81.39593746631698,0.0,81.39593746631698,30.895937466316987,50.49999999999999,105.95575997465028,23.597048822926634,82.35871115172364,31.85871115172365,50.49999999999999,59290.24901057253,84.93260639262367,42.38945454139016,42.54315185123351,37.21172499672926,5.331426854504249,866.4322133627312,793.2533654884024,73.17884787432872,67.84742101982448,5.331426854504249,4851.70763579705,69.5121305962347,-0.0,69.5121305962347,30.895937466316987,50.49999999999999,71.04734963009705,0.7130103065250688,70.33433932357198,31.85871115172365,50.49999999999999,913.0546417295575,814.2915171262256,98.7631246033319,65.14768688914742,50.49999999999999,69.5121305962347,-0.0,69.5121305962347,30.895937466316987,50.49999999999999,151.2386006854149,81.39593746631698,0.0,81.39593746631698,30.895937466316987,50.49999999999999,516.1385376240598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:03:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.88053469655815,60.91060108144314,29.11946530344185,29.08939891855686,178.65674678080018,-9.428067777917022,1412.9849538570536,2.048667697487378,29516.598498761003,101.88430165847188,19.68619627140543,82.19810538706645,31.69810538706645,50.49999999999999,81.39497142722766,0.0,81.39497142722766,30.89497142722767,50.49999999999999,81.39497142722766,0.0,81.39497142722766,30.89497142722767,50.49999999999999,955.1967556526032,839.5507921646893,115.64596348791392,65.14596348791393,50.49999999999999,2460.430636785166,81.39497142722766,0.0,81.39497142722766,30.89497142722767,50.49999999999999,101.88430165847188,19.68619627140543,82.19810538706645,31.69810538706645,50.49999999999999,59298.51551220118,84.97269388830031,42.42941934158565,42.543274546714656,37.211847692210405,5.331426854504249,866.5247692437174,793.3464760792027,73.17829316451468,67.84686631001044,5.331426854504249,4850.780454659204,69.51130559885242,-0.0,69.51130559885242,30.89497142722767,50.49999999999999,70.68429063075952,0.4871086302047711,70.19718200055475,31.69810538706645,50.49999999999999,913.120461084733,814.3588082660546,98.76165281867848,65.14596348791393,50.49999999999999,69.51130559885242,-0.0,69.51130559885242,30.89497142722767,50.49999999999999,151.23680572605176,81.39497142722766,0.0,81.39497142722766,30.89497142722767,50.49999999999999,516.2129290291597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:04:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.876358116136984,60.90641941501904,29.123641883863016,29.093580584980963,178.9236145804673,-9.428310623374273,1412.9849538570536,2.0484016770532176,29440.587041487353,97.81265643713118,15.77496226360974,82.03769417352144,31.53769417352145,50.49999999999999,81.39417531421293,0.0,81.39417531421293,30.894175314212944,50.49999999999999,81.39417531421293,0.0,81.39417531421293,30.894175314212944,50.49999999999999,955.2438076230117,839.5992826948167,115.64452492819501,65.14452492819503,50.49999999999999,2405.7601917486827,81.39417531421293,0.0,81.39417531421293,30.894175314212944,50.49999999999999,97.81265643713118,15.77496226360974,82.03769417352144,31.53769417352145,50.49999999999999,59305.32606700547,85.00593628183705,42.46255248469879,42.54338379713827,37.21195694263402,5.331426854504249,866.6008082641054,793.422980470968,73.1778277931373,67.84640093863305,5.331426854504249,4849.9487847134305,69.51062571833783,-0.0,69.51062571833783,30.894175314212944,50.49999999999999,70.36562453851633,0.3054337143290078,70.06019082418732,31.53769417352145,50.49999999999999,913.1741500116373,814.4137257229587,98.76042428867854,65.14452492819503,50.49999999999999,69.51062571833783,-0.0,69.51062571833783,30.894175314212944,50.49999999999999,151.2353264996667,81.39417531421293,0.0,81.39417531421293,30.894175314212944,50.49999999999999,516.2742182743781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:05:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.873074347072375,60.90313164807705,29.12692565292763,29.096868351922954,179.19050867609303,-9.428553463229036,1412.9849538570536,2.0481925786315744,29364.31158662036,93.74089407768244,11.863421233694872,81.87747284398758,31.37747284398758,50.49999999999999,81.39354926829242,0.0,81.39354926829242,30.893549268292418,50.49999999999999,81.39354926829242,0.0,81.39354926829242,30.893549268292418,50.49999999999999,955.2802151049424,839.6368439832594,115.64337112168303,65.14337112168305,50.49999999999999,2351.090457256807,81.39354926829242,0.0,81.39354926829242,30.893549268292418,50.49999999999999,93.74089407768244,11.863421233694872,81.87747284398758,31.37747284398758,50.49999999999999,59310.680552588005,85.0323331282982,42.48885336334465,42.54347976495356,37.21205291044931,5.331426854504249,866.6603289048552,793.4828771873259,73.17745171752925,67.84602486302501,5.331426854504249,4849.209170736488,69.51009107512172,-0.0,69.51009107512172,30.893549268292418,50.49999999999999,70.09032152986421,0.16695972109882345,69.92336180876539,31.37747284398758,50.49999999999999,913.2157058397806,814.4562669018633,98.75943893791731,65.14337112168305,50.49999999999999,69.51009107512172,-0.0,69.51009107512172,30.893549268292418,50.49999999999999,151.2341632682828,81.39354926829242,0.0,81.39354926829242,30.893549268292418,50.49999999999999,516.3224041948592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:06:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.870683537927434,60.90073792870718,29.129316462072563,29.09926207129282,179.4574228319343,-9.428796297517692,1412.9849538570536,2.0480403715603717,29287.77343982722,89.66908433711058,7.951647629384892,81.71743670772568,31.217436707725696,50.49999999999999,81.39309340031188,0.0,81.39309340031188,30.893093400311887,50.49999999999999,81.39309340031188,0.0,81.39309340031188,30.893093400311887,50.49999999999999,955.3059772642566,839.6634752664027,115.64250199785397,65.14250199785398,50.49999999999999,2296.4223712494822,81.39309340031188,0.0,81.39309340031188,30.893093400311887,50.49999999999999,89.66908433711058,7.951647629384892,81.71743670772568,31.217436707725696,50.49999999999999,59314.578872756145,85.05188407854547,42.50832150020031,42.54356257834515,37.2121357238409,5.331426854504249,866.7033299716093,793.5261650679562,73.1771649036531,67.84573804914885,5.331426854504249,4848.558017678614,69.50970176386635,-0.0,69.50970176386635,30.893093400311887,50.49999999999999,69.85730925339703,0.07061830499930472,69.78669094839773,31.217436707725696,50.49999999999999,913.2451264838587,814.4864297776915,98.75869670616729,65.14250199785398,50.49999999999999,69.50970176386635,-0.0,69.50970176386635,30.893093400311887,50.49999999999999,151.23331623785822,81.39309340031188,0.0,81.39309340031188,30.893093400311887,50.49999999999999,516.3574858751331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:07:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.86918579684847,60.89923836471138,29.13081420315153,29.10076163528862,179.72435081009473,-9.429039126211137,1412.9849538570536,2.0479450335227,29210.973910371824,85.59729692829822,4.039715880650194,81.55758104764803,31.057581047648032,50.49999999999999,81.39280779095415,0.0,81.39280779095415,30.892807790954166,50.49999999999999,81.39280779095415,0.0,81.39280779095415,30.892807790954166,50.49999999999999,955.3210934927914,839.679175988846,115.6419175039454,65.1419175039454,50.49999999999999,2241.7568706696807,81.39280779095415,0.0,81.39280779095415,30.892807790954166,50.49999999999999,85.59729692829822,4.039715880650194,81.55758104764803,31.057581047648032,50.49999999999999,59317.02095753748,85.06458887925503,42.52095654799989,42.54363233125514,37.21220547675089,5.331426854504249,866.7298105949212,793.5528432688274,73.17696732609382,67.84554047158957,5.331426854504249,4847.991589954157,69.50945785347484,-0.0,69.50945785347484,30.892807790954166,50.49999999999999,69.66547261482827,0.015298400136863502,69.65017421469142,31.057581047648032,50.49999999999999,913.2624104458954,814.504212897526,98.75819754836937,65.1419175039454,50.49999999999999,69.50945785347484,-0.0,69.50945785347484,30.892807790954166,50.49999999999999,151.2327855583065,81.39280779095415,0.0,81.39280779095415,30.892807790954166,50.49999999999999,516.3794626492441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:08:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.868581191557375,60.89863302359586,29.131418808442625,29.101366976404133,179.9912863686386,-9.429281949338474,1412.9849538570536,2.0479065505397975,29133.914311929846,81.52560156355199,0.12770044290170035,81.39790112065029,30.89790112065029,50.49999999999999,81.39269249075109,0.0,81.39269249075109,30.89269249075109,50.49999999999999,81.39269249075109,0.0,81.39269249075109,30.89269249075109,50.49999999999999,955.3255634079526,839.6839458030188,115.6416176049338,65.14161760493381,50.49999999999999,2187.0948920478795,81.39269249075109,0.0,81.39269249075109,30.89269249075109,50.49999999999999,81.52560156355199,0.12770044290170035,81.39790112065029,30.89790112065029,50.49999999999999,59318.00676315591,85.07044737291358,42.52675828950867,42.54368908340491,37.212262228900656,5.331426854504249,866.739770229878,793.5629112618282,73.17685896804984,67.8454321135456,5.331426854504249,4847.506010790815,69.50935938710143,-0.0,69.50935938710143,30.89269249075109,50.49999999999999,69.51365358124369,-0.00015397579166137143,69.51380755703535,30.89790112065029,50.49999999999999,913.2675568161034,814.5096153814899,98.75794143461346,65.14161760493381,50.49999999999999,69.50935938710143,-0.0,69.50935938710143,30.89269249075109,50.49999999999999,151.23257132351895,81.39269249075109,0.0,81.39269249075109,30.89269249075109,50.49999999999999,516.3883341005312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
2019-01-15 12:09:00,12.2,0.17,84.0,505,961,49,0.0,-7.114517177073878,9.303269155001601,6.529479366362011,0.0017940183445406582,2.817645288660773,60.868869749327445,60.8989219325468,29.131130250672555,29.1010780674532,180.25822326479556,-9.429524766856048,1412.9849538570536,2.0479249169654157,29205.889407772862,81.39274752008734,0.0,81.39274752008734,30.892747520087354,50.49999999999999,81.39274752008734,0.0,81.39274752008734,30.892747520087354,50.49999999999999,85.33142711968962,3.7843242344088526,81.54710288528076,31.047102885280776,50.49999999999999,955.319386853022,839.6777845694951,115.64160228352699,65.141602283527,50.49999999999999,2238.1868951685337,85.33142711968962,3.7843242344088526,81.54710288528076,31.047102885280776,50.49999999999999,81.39274752008734,0.0,81.39274752008734,30.892747520087354,50.49999999999999,59317.536272048266,85.06945949781539,42.52572663751196,42.54373286030343,37.21230600579918,5.331426854504249,866.733208656369,793.5563688350381,73.17683982133083,67.84541296682659,5.331426854504249,4847.945632585647,69.50940638215458,-0.0,69.50940638215458,30.892747520087354,50.49999999999999,69.50940638215458,-0.0,69.50940638215458,30.892747520087354,50.49999999999999,913.260565274017,814.502636923885,98.75792835013205,65.141602283527,50.49999999999999,69.65431180492362,0.013085940893840808,69.64122586402978,31.047102885280776,50.49999999999999,151.2326735713715,81.39274752008734,0.0,81.39274752008734,30.892747520087354,50.49999999999999,516.384100061773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301524128543983,0.07510991583336203,51.666666666666686,0.045,0.04172064437307715,0.12452702969683764,0.00901972445237387,0.1683572610813924,0.09558745592533267,21.666666666666686,24.444444444444457,0.01995,56.99
