Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Floor Heat Gain - Indoor (W),Internal Mass Heat Gain - Indoor (W),Wall Heat Gain - Indoor (W),Window Heat Gain - Indoor (W),Roof Heat Gain - Indoor (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W),Exterior Wall Ext. Solar Gain (W),Exterior Wall Ext. LWR Gain (W),Exterior Wall Ext. Surface Temperature (C),Exterior Wall Ext. Film Coefficient (m^2-K/W),Attic Wall Ext. Solar Gain (W),Attic Wall Ext. LWR Gain (W),Attic Wall Ext. Surface Temperature (C),Attic Wall Ext. Film Coefficient (m^2-K/W),Attic Roof Ext. Solar Gain (W),Attic Roof Ext. LWR Gain (W),Attic Roof Ext. Surface Temperature (C),Attic Roof Ext. Film Coefficient (m^2-K/W),Window Ext. Solar Gain (W),Window Ext. LWR Gain (W),Window Ext. Surface Temperature (C),Window Ext. Film Coefficient (m^2-K/W),Door Ext. Solar Gain (W),Door Ext. LWR Gain (W),Door Ext. Surface Temperature (C),Door Ext. Film Coefficient (m^2-K/W),Exterior Wall Indoor LWR Gain (W),Exterior Wall Indoor Surface Temperature (C),Exterior Wall Indoor Film Coefficient (m^2-K/W),Attic Floor Indoor LWR Gain (W),Attic Floor Indoor Surface Temperature (C),Attic Floor Indoor Film Coefficient (m^2-K/W),Floor Indoor LWR Gain (W),Floor Indoor Surface Temperature (C),Floor Indoor Film Coefficient (m^2-K/W),Window Indoor LWR Gain (W),Window Indoor Surface Temperature (C),Window Indoor Film Coefficient (m^2-K/W),Door Indoor LWR Gain (W),Door Indoor Surface Temperature (C),Door Indoor Film Coefficient (m^2-K/W),Interior Wall Indoor LWR Gain (W),Interior Wall Indoor Surface Temperature (C),Interior Wall Indoor Film Coefficient (m^2-K/W),Indoor Furniture Indoor LWR Gain (W),Indoor Furniture Indoor Surface Temperature (C),Indoor Furniture Indoor Film Coefficient (m^2-K/W),Attic Wall Attic LWR Gain (W),Attic Wall Attic Surface Temperature (C),Attic Wall Attic Film Coefficient (m^2-K/W),Attic Roof Attic LWR Gain (W),Attic Roof Attic Surface Temperature (C),Attic Roof Attic Film Coefficient (m^2-K/W),Attic Floor Attic LWR Gain (W),Attic Floor Attic Surface Temperature (C),Attic Floor Attic Film Coefficient (m^2-K/W)
2019-05-05 12:00:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.64839627126226,0.0,12.050707706024973,11.1,8.83061728816898,-130.41270846417956,-163.43119722215823,-13.492641080541738,-291.9703519004964,-0.0,2.96998264,358.532459628012,100.9931009135778,-105.48150622608227,7.498399423883432,56.47340228435324,-3.5676952943475455,0.045,0.0012429409858976496,0.026896284787967992,0.0,0.37264776750179524,2.96998264,172.08030187685858,0.27121362898406515,9.61566485756897,0.00472660492477014,2.30529736,0.9965991643944456,0.08942405758822572,-87.4906026897027,-75.94059453245553,16329.107546973451,-2285.5764545290344,12.1,0.06867587875583193,2929.4892388800895,-708.7248877241313,12.1,0.06867587875583193,90535.34912785678,-7719.447814474151,12.1,0.0672846125515661,619.9448967308624,-384.526167457245,12.1,0.06867587875583193,151.72336523055125,-49.046705032811865,12.1,0.06867587875583193,33.896003000671044,20.683655690727253,0.32548586590269935,-54.102978918243025,20.852813308532525,0.5611340362873486,294.3491993124262,20.24844633677162,0.2805103236939845,110.95233955488129,19.27844784676073,0.32548586590269935,7.246244765818233,20.003828393204376,0.32548586590269935,-280.24343408254936,21.24305336885797,0.32548586590269935,-112.09737363300883,21.243053368857954,0.32548586590269935,18.415134733404557,11.919228198179985,0.32548586590269935,102.52380545264896,11.890324435388568,0.5362639706129531,-120.93894018604624,12.292927119085634,0.5611340362873486
2019-05-05 12:01:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.60140802789758,0.0,12.042961671748392,11.1,8.83061728816898,-149.48281394660404,-159.3702140946549,-13.36602697759357,-290.66975855933157,-0.0,2.96998264,358.6938357344504,-824.2986186382972,-85.13231518726755,-372.44422414090167,-180.26364342141213,-165.44771885059612,0.045,0.0012367866194777852,0.026896284787967992,0.0,0.37256626522717046,2.96998264,151.58298895032112,0.24575174199329392,10.253080900942216,0.004726618794747307,2.3043178034916867,0.9911845529895573,0.08931650472385617,-86.67338973563106,-72.69682435902385,16385.320828663247,-2739.4584977239906,13.2,0.06867587875583193,2969.9452646919103,-849.4672809466017,13.2,0.06867587875583193,90529.6069831541,-8380.083803338386,13.2,0.0672846125515661,620.2239350465134,-454.36582829131294,13.106549058046504,0.06867587875583193,151.73135261316588,-58.78666304128732,13.2,0.06867587875583193,35.55192966989853,20.436270058797454,0.32548586590269935,-49.364342182539986,20.60133672403225,0.5611340362873486,263.5078073681507,20.05745267630233,0.2805103236939845,86.99419319074605,19.35369560068122,0.32548586590269935,6.774773769668855,19.80789368674689,0.32548586590269935,-246.4446502573919,20.942388287934225,0.32548586590269935,-97.01971155854335,20.9356587529863,0.32548586590269935,18.19980696195671,11.936597759813278,0.32548586590269935,97.78421634290135,11.9140448687849,0.5362639706129531,-115.9840233048526,12.299179036112772,0.5611340362873486
2019-05-05 12:02:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.555620728472228,0.0,12.03672785320977,11.1,8.83061728816898,-152.30951036271017,-149.97545602556536,-13.243293044218387,-289.40240629250275,-0.0,2.96998264,358.86793570192845,-794.9749332372709,-70.80166699449269,-359.7311347450995,-180.53316096131147,-156.541977956774,0.045,0.001230796197623188,0.026896284787967992,0.0,0.3724869340704268,2.96998264,147.36620633401094,0.24644201633618057,10.235164595647095,0.00472663273456718,2.3033337326032752,0.9913385412931819,0.08922985466870495,-86.0168712813223,-63.95858474424306,16441.405766694683,-3202.799772328948,14.309999999999999,0.06867587875583193,3010.4250211196495,-993.1428478573663,14.309999999999999,0.06867587875583193,90522.73665770389,-9054.487925994506,14.309999999999999,0.0672846125515661,620.5249744181535,-478.6187035201769,13.453617403319527,0.06867587875583193,151.74090378192878,-68.68248294219414,14.304769259369309,0.06867587875583193,35.64084895991982,20.40157721400627,0.32548586590269935,-48.6017637988989,20.56557845278373,0.5611340362873486,262.6272524696542,20.024360322470574,0.2805103236939845,84.52131315736551,19.352052314768805,0.32548586590269935,6.874532462479124,19.762712286745813,0.32548586590269935,-245.7966787109326,20.90695236308403,0.32548586590269935,-95.26550453961318,20.89376074524792,0.32548586590269935,22.030518778665282,11.963639205062767,0.32548586590269935,82.23435138310015,11.997614667698006,0.5362639706129531,-104.2648701617727,12.334025093000522,0.5611340362873486
2019-05-05 12:03:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.511222871973526,0.0,12.033307786679295,11.1,8.83061728816898,-150.77768802986424,-137.32129031258444,-13.124890080885958,-288.17351258655907,-0.0,2.96998264,359.0551408806893,-774.0257640169078,-56.303453734176784,-347.71560123749293,-179.59360944522095,-148.0434254301773,0.045,0.0012249938526888403,0.026896284787967992,0.0,0.37241009361634203,2.96998264,147.55073199758078,0.24711344968922247,10.2172356500094,0.004726646666269581,2.3023506343108795,0.9914879021828978,0.08918227999136344,-85.65712280137704,-51.66416751120741,16497.36104343713,-3671.9644316656145,15.421,0.06867587875583193,3050.927616023561,-1138.6241638963113,15.421,0.06867587875583193,90514.7382052883,-9737.36812208964,15.421,0.0672846125515661,620.8486742453179,-482.20301606189435,13.504803539275976,0.06867587875583193,151.75201570870036,-72.03779375669063,14.676480579055827,0.06867587875583193,34.673638152336935,20.396791104266377,0.32548586590269935,-49.28431676414766,20.559824342402017,0.5611340362873486,260.2867872095885,20.021465467181347,0.2805103236939845,84.47777253833192,19.345612871988823,0.32548586590269935,6.899695549393755,19.753077190389973,0.32548586590269935,-243.9673089274802,20.89687697244102,0.32548586590269935,-93.08626775802259,20.877428664815387,0.32548586590269935,27.64203111565803,12.01813376315751,0.32548586590269935,60.2162826099011,12.133491930541513,0.5362639706129531,-87.85831372555549,12.401318914943877,0.5611340362873486
2019-05-05 12:04:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.468167332554042,0.0,12.033705389332036,11.1,8.83061728816898,-148.15123752471516,-121.63008679679409,-13.010636725541046,-286.9817730393996,-0.0,2.96998264,359.2558154304524,-757.2777860016524,-42.763931329829624,-336.3121584659137,-178.3316166647807,-139.91615797623302,0.045,0.0012193728784124017,0.026896284787967992,0.0,0.3723356550538836,2.96998264,148.87118960022553,0.2477665713162178,10.200555922713036,0.004726660589927897,2.301368484284047,0.9916327900707328,0.0891878121283202,-85.69892970670216,-35.93115709009193,16553.185432484275,-4146.6223250716075,16.5321,0.06867587875583193,3091.452230197691,-1285.8088540189851,16.5321,0.06867587875583193,90505.61167299034,-10428.24384956977,16.5321,0.0672846125515661,621.1956642030988,-481.1693721662655,13.490045297127375,0.06867587875583193,151.76468489950665,-72.51029132904486,14.728709735623072,0.06867587875583193,33.34208705344645,20.39206332564171,0.32548586590269935,-50.27332678382663,20.553846264919553,0.5611340362873486,259.30652435361844,20.015439140081593,0.2805103236939845,85.12483227864232,19.329126674023584,0.32548586590269935,6.9178903857589376,19.743410886620023,0.32548586590269935,-243.05184807269688,20.887627648361523,0.32548586590269935,-91.36615921492557,20.86232559814411,0.32548586590269935,34.84898055062513,12.09637153003208,0.32548586590269935,32.02365875924443,12.315848615473081,0.5362639706129531,-66.87263930986956,12.496097489302029,0.5611340362873486
2019-05-05 12:05:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.426360223421046,0.0,12.038743660341462,11.1,8.83061728816898,-145.5202884950975,-103.68980817034644,-12.90023265513772,-285.82458894699323,-0.0,2.96998264,359.47030598948817,-743.456220983403,-29.94774918459407,-325.4743103819782,-177.16304384003544,-132.14163123669863,0.045,0.0012139205118842124,0.026896284787967992,0.0,0.37226344936383865,2.96998264,150.23455046703347,0.2484026351676391,10.183802147543863,0.004726674505613055,2.3003872603878657,0.9917735171106351,0.08925788358312699,-86.22905451884537,-17.460753651501065,16608.877648867947,-4626.777872976519,17.64321,0.06867587875583193,3131.998009253238,-1346.0315123396558,16.983058923360367,0.06867587875583193,90495.3571189482,-11127.121542474133,17.64321,0.0672846125515661,621.5665436699373,-480.15966137709876,13.475626567622967,0.06867587875583193,151.77890737427717,-72.39376451328148,14.715831681064046,0.06867587875583193,31.895505040352873,20.385818320651758,0.32548586590269935,-51.413459459778096,20.54635853879102,0.5611340362873486,259.3007735983483,20.005931602587925,0.2805103236939845,85.64252690208468,19.312582813413858,0.32548586590269935,6.92674897308666,19.73293715705219,0.32548586590269935,-242.45771205393248,20.87716747433026,0.32548586590269935,-89.89438300015172,20.846527749948308,0.32548586590269935,43.350395803021456,12.195168289080145,0.32548586590269935,-1.0997731334355194,12.536852102234592,0.5362639706129531,-42.25062266957684,12.614588971447903,0.5611340362873486
2019-05-05 12:06:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.385708511166452,0.0,12.049059579579046,11.1,8.83061728816898,-143.01158656296235,-84.14722359229712,-12.793386106256579,-284.69938522624693,-0.0,2.96998264,359.6989419192748,-731.672161322752,-17.7246278250288,-315.1576216675552,-176.1062556016569,-124.69432331794582,0.045,0.0012086241627914385,0.026896284787967992,0.0,0.37219330981269416,2.96998264,151.51120212954112,0.24902290269984934,10.168209609512287,0.004726688413391331,2.299406942587556,0.9919103930505854,0.08940118436368408,-87.31659097836491,3.1693673860677904,16664.436386959514,-5112.469489579379,18.754321,0.06867587875583193,3172.564090838354,-1365.7384921105377,17.130172973213405,0.06867587875583193,90483.97460828468,-11834.057113572897,18.754321,0.0672846125515661,621.961882150664,-479.6329924628297,13.468104840923617,0.06867587875583193,151.79467867751504,-72.3114366148577,14.706732105275918,0.06867587875583193,30.42267247406562,20.37828746168032,0.32548586590269935,-52.61212888886075,20.53762978687818,0.5611340362873486,259.81707341738365,19.994163056818664,0.2805103236939845,85.9908947515487,19.296953622449582,0.32548586590269935,6.93111663438674,19.72158038914575,0.32548586590269935,-242.00685680010793,20.865616386757615,0.32548586590269935,-88.54277158842524,20.829908915744813,0.32548586590269935,52.89904249159372,12.31147304852104,0.32548586590269935,-38.12981926329667,12.78961035720691,0.5362639706129531,-14.769223228293413,12.753262448280024,0.5611340362873486
2019-05-05 12:07:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.34613601973149,0.0,12.065131440144185,11.1,8.83061728816898,-140.58486677514492,-63.55312117636477,-12.689855241486903,-283.6040533907031,-0.0,2.96998264,359.942035442873,-721.3025911655254,-6.058844633566977,-305.326097721732,-175.10871437980973,-117.55333358219838,0.045,0.0012034734920481523,0.026896284787967992,0.0,0.37212509947993494,2.96998264,152.73905921704505,0.24962839679799537,10.152468248782622,0.0047267023133244135,2.2984275124025753,0.9920436712923719,0.08962398567756562,-89.01654605639669,25.463424880031926,16719.860320740823,-5603.739173378967,19.8654321,0.06867587875583193,3213.1496047262012,-1377.4190111550445,17.217263439441318,0.06867587875583193,90471.46421329919,-12549.111692668808,19.8654321,0.0672846125515661,622.3822195157645,-479.32955014893685,13.463770900356934,0.06867587875583193,151.8119938836101,-72.30288722933082,14.705787105402486,0.06867587875583193,28.96038135679555,20.369827290673648,0.32548586590269935,-53.83928863816982,20.528045996208014,0.5611340362873486,260.6511207606818,19.980930012879153,0.2805103236939845,86.2696366825603,19.28134291058143,0.32548586590269935,6.931718941911868,19.709706245230297,0.32548586590269935,-241.6672212436315,20.853355554507235,0.32548586590269935,-87.30634786013252,20.812884325983227,0.32548586590269935,63.27927724737128,12.442590287810255,0.32548586590269935,-78.18529958929139,13.068101481795347,0.5362639706129531,14.90602234191465,12.90897984608885,0.5611340362873486
2019-05-05 12:08:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.307581354600526,0.0,12.087301503143276,11.1,8.83061728816898,-138.2209479748029,-42.37911930750336,-12.589441448533599,-282.53689409404666,-0.0,2.96998264,360.19988179198685,-711.942293247529,5.093731832029398,-295.94864311364165,-174.15170412631153,-110.70049144420501,0.045,0.001198460128922125,0.026896284787967992,0.0,0.3720587075119539,2.96998264,153.93540492777734,0.25021992927925396,10.137188300413936,0.004726716205470211,2.2974489525329265,0.9921735557885382,0.08993041939479086,-91.37269598935707,48.993576681853696,16775.14810462585,-6100.629430753812,20.97654321,0.06867587875583193,3253.7536732937565,-1390.1755902086916,17.31228761786535,0.06867587875583193,90457.82601355009,-13272.347148795536,20.97654321,0.0672846125515661,622.8280662556655,-479.0873145205729,13.46031100834061,0.06867587875583193,151.830847602856,-72.32292018013489,14.70800141784624,0.06867587875583193,27.53282675538503,20.360676426208762,0.32548586590269935,-55.06901520601241,20.517854464313935,0.5611340362873486,261.6536924567554,19.966786423884432,0.2805103236939845,86.51265853712448,19.2655909706822,0.32548586590269935,6.929319549158663,19.69752936101924,0.32548586590269935,-241.39565636441694,20.84060165722146,0.32548586590269935,-86.16382572797374,20.79565339937166,0.32548586590269935,74.30367668893086,12.586149269694044,0.32548586590269935,-120.50494666968734,13.367082995913968,0.5362639706129531,46.20126998076739,13.078977028219612,0.5611340362873486
2019-05-05 12:09:00,0.05,0.014583333333333344,0.0,0.0008333333333333334,0.00024305555555555574,0.0,0.0,0.05,0.0,0.014583333333333344,1,Off,0.0,21.666666666666686,0.0,0.0,0.0,0.0,1,0.0,20903.297,0.0,Off,0.0,24.444444444444457,0,0.0,0.05,0.0,0.0,0,0,0,20903.297,21.26999312140454,0.0,12.115795601988076,11.1,8.83061728816898,-135.91943969746305,-21.028240150472513,-12.49197588083893,-281.496484785245,-0.0,2.96998264,360.4727593554306,-703.320045740904,15.768190954584199,-286.99804435501704,-173.2284192737268,-104.12033898444905,0.045,0.0011935770392010325,0.026896284787967992,0.0,0.37199404075467707,2.96998264,155.09903832862088,0.2507981708064724,10.122346343346464,0.004726730089883568,2.2964712466618975,0.9923002170760464,0.09032273694342283,-94.41987895727607,73.39163880680356,16830.298373265407,-6545.64995173694,21.961087717721064,0.06867587875583193,3294.3754112480738,-1404.3910073255538,17.418068977742475,0.06867587875583193,90443.06009619636,-14003.825637234071,22.087654321,0.0672846125515661,623.299903737451,-478.85978213426813,13.45706101106365,0.06867587875583193,151.8512339876446,-72.34801626405645,14.710775304081604,0.06867587875583193,26.157588006615697,20.350994698604477,0.32548586590269935,-56.283533385132614,20.50722320184972,0.5611340362873486,262.7319631014543,19.952094060148262,0.2805103236939845,86.7309792053893,19.249751134806036,0.32548586590269935,6.924546390956152,19.6851844204612,0.32548586590269935,-241.16175369408302,20.827500304029186,0.32548586590269935,-85.09978962520108,20.778347833066196,0.32548586590269935,85.80941731379062,12.740066507518694,0.32548586590269935,-164.43267612515774,13.682002619321088,0.5362639706129531,78.62325881136348,13.260819482602384,0.5611340362873486
