,start_time,end_time,power,duration,energy
0,2019-05-06 10:00:00,2019-05-06 12:00:00,0.16036062864230563,0 days 02:00:00,0.3207212572846112
1,2019-05-06 17:00:00,2019-05-06 18:00:00,0.21381417152307416,0 days 01:00:00,0.21381417152307416
2,2019-05-07 14:00:00,2019-05-07 15:00:00,0.10690708576153708,0 days 01:00:00,0.10690708576153708
