,start_time,end_time,power,duration,energy
0,2019-01-15 13:00:00,2019-01-15 14:00:00,0.2206264480658259,0 days 01:00:00,0.2206264480658259
1,2019-01-17 07:00:00,2019-01-17 09:00:00,0.5665687186330409,0 days 02:00:00,1.1331374372660818
