,start_time,end_time,power,duration,energy
0,2019-05-06 11:00:00,2019-05-06 13:00:00,2.3525226742009044,0 days 02:00:00,4.705045348401809
1,2019-05-06 17:00:00,2019-05-06 19:00:00,1.7542208750653745,0 days 02:00:00,3.5084417501307494
2,2019-05-07 15:00:00,2019-05-07 16:00:00,3.508441750130749,0 days 01:00:00,3.5084417501307494
