Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Grid Voltage (-),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Internal Mass Heat Gain - Indoor (W),Floor Heat Gain - Indoor (W),Roof Heat Gain - Indoor (W),Wall Heat Gain - Indoor (W),Window Heat Gain - Indoor (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W),Exterior Wall Ext. Solar Gain (W),Exterior Wall Ext. LWR Gain (W),Exterior Wall Ext. Surface Temperature (C),Exterior Wall Ext. Film Coefficient (m^2-K/W),Attic Wall Ext. Solar Gain (W),Attic Wall Ext. LWR Gain (W),Attic Wall Ext. Surface Temperature (C),Attic Wall Ext. Film Coefficient (m^2-K/W),Attic Roof Ext. Solar Gain (W),Attic Roof Ext. LWR Gain (W),Attic Roof Ext. Surface Temperature (C),Attic Roof Ext. Film Coefficient (m^2-K/W),Window Ext. Solar Gain (W),Window Ext. LWR Gain (W),Window Ext. Surface Temperature (C),Window Ext. Film Coefficient (m^2-K/W),Door Ext. Solar Gain (W),Door Ext. LWR Gain (W),Door Ext. Surface Temperature (C),Door Ext. Film Coefficient (m^2-K/W),Exterior Wall Indoor LWR Gain (W),Exterior Wall Indoor Surface Temperature (C),Exterior Wall Indoor Film Coefficient (m^2-K/W),Attic Floor Indoor LWR Gain (W),Attic Floor Indoor Surface Temperature (C),Attic Floor Indoor Film Coefficient (m^2-K/W),Floor Indoor LWR Gain (W),Floor Indoor Surface Temperature (C),Floor Indoor Film Coefficient (m^2-K/W),Window Indoor LWR Gain (W),Window Indoor Surface Temperature (C),Window Indoor Film Coefficient (m^2-K/W),Door Indoor LWR Gain (W),Door Indoor Surface Temperature (C),Door Indoor Film Coefficient (m^2-K/W),Interior Wall Indoor LWR Gain (W),Interior Wall Indoor Surface Temperature (C),Interior Wall Indoor Film Coefficient (m^2-K/W),Indoor Furniture Indoor LWR Gain (W),Indoor Furniture Indoor Surface Temperature (C),Indoor Furniture Indoor Film Coefficient (m^2-K/W),Attic Wall Attic LWR Gain (W),Attic Wall Attic Surface Temperature (C),Attic Wall Attic Film Coefficient (m^2-K/W),Attic Roof Attic LWR Gain (W),Attic Roof Attic Surface Temperature (C),Attic Roof Attic Film Coefficient (m^2-K/W),Attic Floor Attic LWR Gain (W),Attic Floor Attic Surface Temperature (C),Attic Floor Attic Film Coefficient (m^2-K/W)
2019-05-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.740167577592032,0.0,14.237354822086324,11.65,8.83061728816898,-84.5420602902369,57.61694995771821,-10.360821145270885,-251.1647680260098,0.0,2.96998264,386.9488629444912,127.33174612576731,-587.8840235111636,-28.65685522587877,-187.03046699157815,-150.28998680768348,0.045,0.0011014292799206337,0.026896284787967992,0.0,0.3707737279766324,2.96998264,174.01354624104377,0.25966219852386213,9.901143729920504,0.004727131290811947,3.6378622213613525,0.9941839378177233,0.11345691535269717,-328.6190044464247,386.2359544041429,18572.46658916853,-7010.814492834896,23.444987349205633,0.06867587875583193,4306.379087231523,-1720.0845023940115,20.23507688478608,0.06867587875583193,92799.51901202333,-29356.597049361095,42.25106145422646,0.0672846125515661,669.0802086012994,-475.76643441537806,13.989948617463858,0.06867587875583193,159.45978820590562,-73.15385180271382,15.36663313405691,0.06867587875583193,16.314498334794674,20.130941957307424,0.32548586590269935,-68.2930725342662,20.286365061791273,0.5611340362873486,271.88647732686843,19.692910632241514,0.2805103236939845,79.67755759190244,19.100060676332877,0.32548586590269935,6.493378304753107,19.486811011805028,0.32548586590269935,-230.52499880481034,20.568024020275153,0.32548586590269935,-75.55384021924189,20.495745429191537,0.32548586590269935,254.26800491493026,16.077140030799363,0.32548586590269935,-740.8955187267582,19.09808796470638,0.5362639706129531,486.6275138118324,17.094636179081036,0.5611340362873486
2019-05-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.79271868574061,0.0,20.17033880566931,13.05,8.83061728816898,5.568227577388031,-659.1732879987794,-6.399181823251614,-185.34169903071762,0.0,2.96998264,446.5153104739198,231.87461812047255,-434.57119866898813,57.2749656167146,-70.08740937315585,-115.89468462989117,0.045,0.0009198443310953476,0.026896284787967992,0.0,0.36836899849560606,2.96998264,194.33912579135725,0.2747004531052019,9.52918162360573,0.004728712830879985,3.9839770356205957,0.9967299547670961,0.1643914208015568,-1199.686048233724,540.5127602349444,21342.387898851786,-8626.05055502027,28.062762561287407,0.06867587875583193,6744.049304970587,-2641.9432547665524,27.82804458003007,0.06867587875583193,89241.66084775823,-40906.93958754801,57.46815077932355,0.0672846125515661,772.0776197717406,-487.4135834005904,15.430172916129946,0.06867587875583193,161.4666953541455,-74.71574867885195,16.797907748323986,0.06867587875583193,5.128465090462002,19.58294890277185,0.32548586590269935,-77.26816218809205,19.72974688682723,0.5611340362873486,258.9194230257674,19.139969512936702,0.2805103236939845,56.324947242040466,18.836636508513436,0.32548586590269935,4.79012058041312,19.089866251827836,0.32548586590269935,-181.1026931786136,19.91115302133654,0.32548586590269935,-66.79210057197845,19.886534096006507,0.32548586590269935,358.23789986253564,21.901739334449715,0.32548586590269935,-1038.3539089673652,25.953146202546613,0.5362639706129531,680.1160091048356,23.274050255589238,0.5611340362873486
2019-05-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.371608488900744,0.0,22.819174768029672,13.9,8.83061728816898,44.41107090039948,-1296.295101841212,-5.511230565636595,-149.81865258600567,0.0,2.96998264,474.7980262871987,204.66272144284096,-372.4154094812357,75.72975906752885,-19.00999473782877,-95.87998015084365,0.045,0.0009915006792488132,0.026896284787967992,0.0,0.36931794351567554,2.96998264,196.77097141204177,0.2818268624467064,9.353815243601064,0.004729170749595266,-5.264300115753146,0.997551044026499,0.1903811891670694,-1731.8807700111922,435.58566816998024,21246.135448116493,-8757.550963936554,29.00258953379709,0.06867587875583193,8267.740058666966,-3270.3144230174994,32.60545052375435,0.06867587875583193,74756.7561271921,-35159.43685206305,51.53242425472432,0.0672846125515661,820.9817701862478,-492.8910101214668,16.268664856771196,0.06867587875583193,150.05787488129678,-72.33835165430153,17.292984593149484,0.06867587875583193,-10.51028223630019,19.289175279671255,0.32548586590269935,-76.64282442940457,19.399987263670948,0.5611340362873486,241.08776778184412,18.84077841376411,0.2805103236939845,41.08456736216349,18.71124834287972,0.32548586590269935,3.315256851436544,18.915202539869323,0.32548586590269935,-131.53471188999671,19.49625512462707,0.32548586590269935,-66.79977343974109,19.558431261771542,0.32548586590269935,263.7976443803281,24.34378236874404,0.32548586590269935,-821.0793117022348,27.352111595019746,0.5362639706129531,557.2816673219131,25.23820290276523,0.5611340362873486
2019-05-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.125104028655066,0.0,22.994528718543627,14.15,8.83061728816898,56.76517344678572,-1338.8784506024099,-4.315755973235173,-136.1611895456353,0.0,2.96998264,479.13010169561926,176.78154114806867,-339.25214985238756,90.7146256733229,24.603067143329245,-87.60714638450894,0.045,0.000834882221575871,0.026896284787967992,0.0,0.36724384527749293,2.96998264,194.27213632565616,0.28590224218447363,9.24887138575871,0.004724462512064175,-20.559854661418147,0.9983951346073731,0.18236064244453412,-1646.4403188295896,307.56186822717956,20100.202432543898,-8434.752269936218,28.36553641493896,0.06867587875583193,9327.61189324663,-3723.098660600456,35.47923230172228,0.06867587875583193,59715.815031853934,-28808.27839158259,43.85146334088203,0.0672846125515661,828.4724393560352,-502.06095738109195,16.425174587892517,0.06867587875583193,136.01265879447837,-70.34199357157114,17.107210905426008,0.06867587875583193,-29.441269518508854,19.13569195022592,0.32548586590269935,-80.06314782384689,19.20984429577466,0.5611340362873486,232.0596374218288,18.659453305317644,0.2805103236939845,36.82823244369159,18.57137383506838,0.32548586590269935,2.566586614396444,18.79740675309997,0.32548586590269935,-96.67048377297712,19.239034295951047,0.32548586590269935,-65.27955536458472,19.35591932368762,0.32548586590269935,135.56869174954434,24.64341878286058,0.32548586590269935,-547.7778832048764,26.37943848094391,0.5362639706129531,412.2091914553375,24.89369473128694,0.5611340362873486
2019-05-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.98773171880485,0.0,22.6963846611576,14.4,8.83061728816898,57.23383350623151,-1173.477015104046,-2.476623948236928,-125.47931148854956,0.0,3.563979167999999,455.3084905615485,152.671673723794,-324.39663659089837,100.51354383872932,54.10537840514896,-79.78427578782292,0.053999999999999986,0.0005308336444174008,0.026896284787967992,0.0,0.36321732996393263,3.563979167999999,181.625789775018,0.2877848287241573,9.183300230460427,0.004714925898968802,-30.95044858252551,0.9988703139044887,0.1619393252781929,-1366.5911011751357,193.1140860710898,17668.006207604176,-7692.835536138066,26.784994805289273,0.06867587875583193,9628.418343077736,-3908.961529130676,36.59590728093726,0.06867587875583193,43242.42577719999,-22478.004657867863,35.388449729788036,0.0672846125515661,787.2820649341585,-504.4201085134995,16.422919640314884,0.06867587875583193,120.09218497195803,-68.0554719833834,16.82475666784318,0.06867587875583193,-44.547284072653625,19.055228737333497,0.32548586590269935,-83.95573101331344,19.1020612937844,0.5611340362873486,228.02114375515643,18.55131669672271,0.2805103236939845,35.58999754342018,18.47275224426279,0.32548586590269935,2.251219444152673,18.715728163314473,0.32548586590269935,-74.22040867235907,19.08491869108291,0.32548586590269935,-63.138936984401575,19.232048600534803,0.32548586590269935,29.75611183040983,24.29208201419419,0.32548586590269935,-309.02049664212404,24.95626890901285,0.5362639706129531,279.26438481172056,24.031259772535293,0.5611340362873486
2019-05-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.8667061270143,0.0,21.353742921327783,13.85,8.83061728816898,24.65340732331947,-1116.22500795239,-2.794264521945039,-137.5790558928276,0.0,6.533961808,396.4688555831879,139.26781072471476,-314.69561333645674,107.31247127569983,73.97776129196778,-83.29359780540015,0.099,0.0005439614312591661,0.026896284787967992,0.0,0.36339118124534797,6.533961808,158.49276593009213,0.2891591843300134,9.120460417082038,0.004701666515113282,-49.75175499427602,0.9992922573663781,0.15253536258085248,-1167.2877639763258,51.062756023935925,15904.515206539505,-7111.135174561545,25.028459758017863,0.06867587875583193,8365.434854796504,-3510.57169662222,33.60427460826175,0.06867587875583193,23552.70229463159,-14862.696305668065,24.191863984564364,0.0672846125515661,685.5413983619108,-486.03812610605087,15.591099487688533,0.06867587875583193,186.513023367161,-86.09489050454623,18.19601094682537,0.06867587875583193,-56.26114383185547,18.967885722733943,0.32548586590269935,-88.19210389433235,18.9956486688708,0.5611340362873486,222.64666754465387,18.4463174113405,0.2805103236939845,45.91642140172838,18.21770300053224,0.32548586590269935,1.7917260700572968,18.65017182883817,0.32548586590269935,-63.88889809792745,18.95280843480462,0.32548586590269935,-62.01266919232112,19.11336640527154,0.32548586590269935,-77.31096379807246,22.74770516772982,0.32548586590269935,-27.983519897194007,22.241669023795914,0.5362639706129531,105.29448369527175,22.021140662083713,0.5611340362873486
2019-05-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.67965619739998,0.0,18.872509268344107,12.5,8.83061728816898,-59.90242140588909,-1041.7457643505847,-4.668582427035654,-170.2271196861599,0.0,10.691937504,262.028014753861,139.47309272531365,-299.6230714232642,113.12726925828561,86.55749776570937,-95.04797202519619,0.162,0.000718018334756827,0.026896284787967992,0.0,0.36569621682194586,10.691937504,104.30134320330647,0.29137426892907775,9.024370632889859,0.004682406893485703,-33.268944978294805,0.9999443679689027,0.14692058984071837,-960.8698158832672,-80.87594846731761,10612.635759276372,-5408.7646428268,19.98806753967068,0.06867587875583193,5022.545784545545,-2364.3384633645105,24.7819424880255,0.06867587875583193,8702.139295319206,-9312.348207128407,14.189410481463828,0.0672846125515661,453.0773328465562,-444.6060032430954,13.619730699816055,0.06867587875583193,185.80739263407818,-88.49488941371489,17.095000100719346,0.06867587875583193,-64.28754459054223,18.801416560447926,0.32548586590269935,-92.72907284288121,18.818992598339353,0.5611340362873486,211.14236620281164,18.281033598594092,0.2805103236939845,71.25691416628025,17.68550702829983,0.32548586590269935,1.2744924603965464,18.51981101343413,0.32548586590269935,-63.43186518208931,18.767255783859557,0.32548586590269935,-63.22529021397507,18.934272494127697,0.32548586590269935,-154.27690857356413,20.01357404533874,0.32548586590269935,218.86773044136123,18.54191235235396,0.5362639706129531,-64.59082186779257,19.00347359991126,0.5611340362873486
2019-05-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.3486553694563,0.0,15.688403157235742,10.55,8.83061728816898,-183.23218084583422,-905.3428135044257,-7.668239691074379,-216.20403588469773,0.0,10.691937504,78.87882058572794,152.0489408187029,-268.51768860918634,116.8833798253896,84.29489102776868,-112.07186038991773,0.162,0.0009425618964231815,0.026896284787967992,0.0,0.3686698472137096,10.691937504,29.948157225937884,0.2972492179198486,8.884248144394673,0.004678629090670691,-1.1435111223432501,1.0010821936342098,0.1398528731078631,-742.080479834869,-163.26233366955674,3104.519537834449,-2849.651601811477,12.402832388828395,0.06867587875583193,1371.5258841272034,-1103.5698939593433,14.075260088203612,0.06867587875583193,1023.5031940889128,-6118.454079000488,7.505865648827548,0.0672846125515661,136.3907812782337,-372.3725540916501,10.888104498910002,0.06867587875583193,71.7076603232745,-60.37286674398768,12.324454893981937,0.06867587875583193,-63.16416065566045,18.47016516306395,0.32548586590269935,-95.4987883461603,18.495277645215324,0.5611340362873486,187.9033668928468,17.991983993822483,0.2805103236939845,105.23846506321773,16.885581335291928,0.32548586590269935,2.161684600719705,18.09545436004832,0.32548586590269935,-68.68338502928381,18.447770153988934,0.32548586590269935,-67.95718252567798,18.626976642254096,0.32548586590269935,-170.21571516648868,16.529401722065423,0.32548586590269935,352.7484592200794,14.663442462633245,0.5362639706129531,-182.5327440535856,15.577732722749479,0.5611340362873486
2019-05-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.89883130464363,0.0,12.716131491664813,9.4,8.83061728816898,-241.74012400594202,-565.4135607669173,-8.124985304296723,-236.57145453839004,0.0,10.691937504,0.0,170.64577418617952,-217.79203393009647,118.1335098568395,62.166582635609345,-119.7087435303765,0.162,0.0009228169969669477,0.026896284787967992,0.0,0.36840836550980477,10.691937504,-7.735621667255263,0.3059600930610189,8.703180093512879,0.004678767490167269,0.792762387133822,1.0032064560219143,0.10831966107752122,-382.50040937239464,-182.91315139452263,0.0,-1590.0312229518809,8.241604322401875,0.06867587875583193,0.0,-543.4996724573062,8.653744587765278,0.06867587875583193,0.0,-5399.223406917037,5.211037547301881,0.0672846125515661,0.0,-340.67488842678785,9.339583627052084,0.06867587875583193,0.0,-39.48394936200432,8.874153182706575,0.06867587875583193,-45.797755395160614,18.005197997244903,0.32548586590269935,-92.8773066421391,18.065567990680776,0.5611340362873486,156.79237999884646,17.620353793209787,0.2805103236939845,121.19879785461605,16.232808102686175,0.32548586590269935,4.400971972704338,17.428326184481666,0.32548586590269935,-70.23646645795864,18.025278574994708,0.32548586590269935,-73.48062133090498,18.22704169495411,0.32548586590269935,-131.89991683755312,13.231858364632972,0.32548586590269935,358.11595508786206,11.595067823528995,0.5362639706129531,-226.21603825030385,12.629452176067533,0.5611340362873486
2019-05-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.478072635079812,0.0,10.831455955180486,8.85,8.83061728816898,-256.17812693844087,-391.48183586001045,-10.091168811399655,-240.80868991952224,0.0,12.077929402666665,0.0,176.42773839542184,-170.46933435730563,110.5589507770531,27.12752314915917,-121.2941395791704,0.183,0.0011118022553871312,0.026896284787967992,0.0,0.37091109729094845,12.077929402666665,-17.356197610185667,0.3144066040546581,8.533576065053573,0.004679178313013354,1.5295555056179395,1.0052759726809266,0.10955701114369615,-230.08729454610597,-161.39454131390448,0.0,-1555.4652220450946,7.618213236254802,0.06867587875583193,0.0,-505.5753798372032,7.809411674063218,0.06867587875583193,0.0,-5312.022856466614,4.535623134717413,0.0672846125515661,0.0,-341.05200641107837,8.816177625416467,0.06867587875583193,0.0,-38.65494196216308,8.244340576687696,0.06867587875583193,-21.77059916707191,17.540895090926895,0.32548586590269935,-85.36763670467674,17.643422529150833,0.5611340362873486,124.73965472594925,17.267260750797906,0.2805103236939845,122.7303618603306,15.794792609458991,0.32548586590269935,5.862961198485446,16.859037477178152,0.32548586590269935,-67.46998257127149,17.61143917361324,0.32548586590269935,-78.72475934174469,17.84237995144741,0.32548586590269935,-84.25460718442478,11.136185416115312,0.32548586590269935,295.7209127436637,9.954385305439528,0.5362639706129531,-211.46630555923377,10.871501743824577,0.5611340362873486
