Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Floor Heat Gain - Indoor (W),Internal Mass Heat Gain - Indoor (W),Wall Heat Gain - Indoor (W),Window Heat Gain - Indoor (W),Roof Heat Gain - Indoor (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W),Exterior Wall Ext. Solar Gain (W),Exterior Wall Ext. LWR Gain (W),Exterior Wall Ext. Surface Temperature (C),Exterior Wall Ext. Film Coefficient (m^2-K/W),Attic Wall Ext. Solar Gain (W),Attic Wall Ext. LWR Gain (W),Attic Wall Ext. Surface Temperature (C),Attic Wall Ext. Film Coefficient (m^2-K/W),Attic Roof Ext. Solar Gain (W),Attic Roof Ext. LWR Gain (W),Attic Roof Ext. Surface Temperature (C),Attic Roof Ext. Film Coefficient (m^2-K/W),Window Ext. Solar Gain (W),Window Ext. LWR Gain (W),Window Ext. Surface Temperature (C),Window Ext. Film Coefficient (m^2-K/W),Door Ext. Solar Gain (W),Door Ext. LWR Gain (W),Door Ext. Surface Temperature (C),Door Ext. Film Coefficient (m^2-K/W),Exterior Wall Indoor LWR Gain (W),Exterior Wall Indoor Surface Temperature (C),Exterior Wall Indoor Film Coefficient (m^2-K/W),Attic Floor Indoor LWR Gain (W),Attic Floor Indoor Surface Temperature (C),Attic Floor Indoor Film Coefficient (m^2-K/W),Floor Indoor LWR Gain (W),Floor Indoor Surface Temperature (C),Floor Indoor Film Coefficient (m^2-K/W),Window Indoor LWR Gain (W),Window Indoor Surface Temperature (C),Window Indoor Film Coefficient (m^2-K/W),Door Indoor LWR Gain (W),Door Indoor Surface Temperature (C),Door Indoor Film Coefficient (m^2-K/W),Interior Wall Indoor LWR Gain (W),Interior Wall Indoor Surface Temperature (C),Interior Wall Indoor Film Coefficient (m^2-K/W),Indoor Furniture Indoor LWR Gain (W),Indoor Furniture Indoor Surface Temperature (C),Indoor Furniture Indoor Film Coefficient (m^2-K/W),Attic Wall Attic LWR Gain (W),Attic Wall Attic Surface Temperature (C),Attic Wall Attic Film Coefficient (m^2-K/W),Attic Roof Attic LWR Gain (W),Attic Roof Attic Surface Temperature (C),Attic Roof Attic Film Coefficient (m^2-K/W),Attic Floor Attic LWR Gain (W),Attic Floor Attic Surface Temperature (C),Attic Floor Attic Film Coefficient (m^2-K/W)
2019-05-05 12:00:00,0.9612625555993526,0.603200795556271,0.0,0.9612625555993526,0.603200795556271,0.0,0.9112625555993524,0.05,0.5886174622229378,0.014583333333333344,1.0,1578.4344036503476,21.666666666666686,0.21993323671662804,334.2181012668396,0.8332508368493525,0.07801171875,0.4666666666666667,1834.6407861671873,21816.15657800458,0.0,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20903.297,21.323934906327565,-0.06282465374717656,14.474112626153817,11.65,8.83061728816898,1462.4968755800976,345.0692549935694,-11.70067569360905,-267.2714528507784,0.0,2.96998264,386.9488629444912,-703.8823798090422,-40.82444417204499,-288.2114762111696,-163.89033039810724,-114.15642546317328,0.045,0.0011745784001746583,0.026896284787967992,0.0,0.37174244177766025,2.96998264,160.06461783413727,0.2504806255463547,10.132884362158551,0.004727132549912283,3.6434168576403514,0.992212244252602,0.11575548031832954,-368.6201314385987,379.4712851653286,18572.46658916853,-7010.839794026334,23.445040595113678,0.06867587875583193,4306.379087231523,-1720.2103325344458,20.235956845670337,0.06867587875583193,92799.51901202333,-29359.207664299156,42.253818091331,0.0672846125515661,669.0802086012994,-480.99732451434676,14.063893026667612,0.06867587875583193,159.45978820590562,-73.1815322327795,15.369647581379029,0.06867587875583193,22.447270471845027,20.345297747873683,0.32548586590269935,-54.16233045412118,20.489560753928867,0.5611340362873486,257.20076905090644,19.947658159936495,0.2805103236939845,76.84082385504782,19.368450263739007,0.32548586590269935,6.191021902096136,19.74803723439029,0.32548586590269935,-219.14572262078738,20.775458440056482,0.32548586590269935,-89.3718322049884,20.78282196292424,0.32548586590269935,255.3989546687115,16.182332605469863,0.32548586590269935,-731.4415267716311,19.192487902236035,0.5362639706129531,476.04257210292536,17.22524920268067,0.5611340362873486
2019-05-05 13:00:00,0.48364170146969304,0.30354493937042737,0.0,0.483641701469693,0.30354493937042737,0.0,0.45864170146969296,0.025,0.29625327270376073,0.007291666666666672,1.0,799.1098466534253,21.666666666666686,0.11060842857255397,169.20372176030293,0.4196358420946929,0.039005859375,0.05,929.3077090387281,22821.52962996653,0.0,0.0,24.444444444444457,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,20903.297,21.31409031004159,-0.06126201170373988,20.711533393489393,13.05,8.83061728816898,745.8569427704188,-625.5636254267722,-9.346995852984426,-227.12488900199483,0.0,2.96998264,446.5153104739198,-706.8762112799632,-86.98453120467084,-252.05859369555228,-148.88441318611632,-110.70123091478932,0.045,0.0011005423696232304,0.026896284787967992,0.0,0.37076198262354565,2.96998264,180.24899833197279,0.25013017930586257,10.136222588626412,0.00472872427091027,3.9937222837559694,0.9915812385575589,0.16843991038921224,-1321.7891858770233,527.0218386899483,21342.387898851786,-8626.760658339887,28.064226951461517,0.06867587875583193,6744.049304970587,-2643.2597883270732,27.836798481820164,0.06867587875583193,89241.66084775823,-40926.31649098358,57.48903334914946,0.0672846125515661,772.0776197717406,-501.44152088760285,15.62613172379344,0.06867587875583193,161.4666953541455,-74.91702424999293,16.819643039861514,0.06867587875583193,0.6391930585454854,20.42109879888076,0.32548586590269935,-54.23555917952581,20.51667429276024,0.5611340362873486,258.4222989974477,19.972657919885755,0.2805103236939845,55.400864503509304,19.683252027924166,0.32548586590269935,4.602784153061261,19.94169184306559,0.32548586590269935,-179.91208217493235,20.73448381390447,0.32548586590269935,-84.91749935810736,20.790472654031003,0.32548586590269935,360.7565463641375,22.193758846959405,0.32548586590269935,-1019.6656099414729,26.223263567740233,0.5362639706129531,658.9090635773412,23.615333184023097,0.5611340362873486
2019-05-05 14:00:00,0.9370402942451788,0.6052682364814858,0.0,0.9370402942451788,0.6052682364814858,0.0,0.9370402942451788,0.0,0.6052682364814858,0.0,1.0,1660.628105610952,21.666666666666686,0.22492030445752403,351.62181658236744,0.8590285754951787,0.07801171875,0.1,1934.2382034433197,23751.18141695404,0.0,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.297,21.437952841687522,-0.044251069924417706,23.43460831087471,13.9,8.83061728816898,1639.030393511788,-1118.5016565941742,-9.42511656272593,-206.3978797551354,0.0,2.96998264,474.7980262871987,-722.3347522469027,-130.87656177653977,-221.39293994276542,-138.48581485656726,-109.03369201580674,0.045,0.0012268412920270902,0.026896284787967992,0.0,0.3724345592555364,2.96998264,191.25530157869707,0.24812207032155084,10.179864332436534,0.004729180617304222,-5.32982440099575,0.9905550784933411,0.19436849080436697,-1889.6298832867838,419.5064101102422,21246.135448116493,-8760.185368752747,29.007998039008154,0.06867587875583193,8267.740058666966,-3272.997138539254,32.622562446082256,0.06867587875583193,74756.7561271921,-35184.4536783496,51.56084906410687,0.0672846125515661,820.9817701862478,-511.9945286022384,16.533292105161244,0.06867587875583193,150.05787488129678,-72.75403483692371,17.337711159993283,0.06867587875583193,-20.27620498694996,20.572738687441724,0.32548586590269935,-56.537313109216484,20.6254967262338,0.5611340362873486,266.86147601270045,20.063360961683845,0.2805103236939845,43.72801457637574,19.945108200152394,0.32548586590269935,3.319711339454072,20.1812498803543,0.32548586590269935,-155.08563869046034,20.79614546862758,0.32548586590269935,-82.0100451418999,20.882440045873455,0.32548586590269935,265.6788585819754,24.70387425116527,0.32548586590269935,-798.098663514356,27.680980407429274,0.5362639706129531,532.4198049323873,25.64892247851967,0.5611340362873486
2019-05-05 15:00:00,0.4685498156639838,0.3026532822253004,0.0,0.4685498156639838,0.30265328222530047,0.0,0.4685498156639838,0.0,0.3026532822253004,0.0,1.0,830.2995876780573,21.666666666666686,0.11244938943050041,175.80784544143256,0.42954395628898373,0.039005859375,0.05,967.10157374449,23748.78269267247,0.0,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.297,21.27149533909396,-0.07443236515702215,23.51629859051618,14.15,8.83061728816898,835.2240944941132,-1308.393233899293,-7.894187715494076,-194.90233100125172,0.0,2.96998264,479.13010169561926,-675.9824706397727,-63.36951408925251,-130.82696988342522,-129.49509013401982,-51.46445295536533,0.045,0.001075276510442363,0.026896284787967992,0.0,0.37042738684989396,2.96998264,204.7510428928016,0.25040715460159296,10.109568588824212,0.004724389324369591,-20.75338562180626,0.9911178174606344,0.18589527043039009,-1777.3786264140354,293.1775470733099,20100.202432543898,-8439.916054733021,28.376197666769478,0.06867587875583193,9327.61189324663,-3726.5685041184097,35.500759426925704,0.06867587875583193,59715.815031853934,-28832.92740938124,43.88153587464816,0.0672846125515661,828.4724393560352,-521.987843432893,16.700741466117794,0.06867587875583193,136.01265879447837,-70.94619093109537,17.17233438642402,0.06867587875583193,-46.51136573242645,20.661351327043082,0.32548586590269935,-72.50382686020203,20.683211508953818,0.5611340362873486,288.44224545186455,20.0559800243962,0.2805103236939845,44.5822533980415,19.963970208721758,0.32548586590269935,2.916713694620751,20.25352501786621,0.32548586590269935,-147.5325884424111,20.813083577694464,0.32548586590269935,-69.39343150948541,20.85790262325976,0.32548586590269935,136.52989743371532,24.986281230773688,0.32548586590269935,-526.7644379728592,26.69225274780162,0.5362639706129531,390.23454053914963,25.278625474963192,0.5611340362873486
2019-05-05 16:00:00,0.943399315583448,0.6093757584896645,0.0,0.943399315583448,0.6093757584896645,0.0,0.943399315583448,0.0,0.6093757584896645,0.0,1.0,1679.159625590298,21.666666666666686,0.225856447205798,355.545685326461,0.865387596833448,0.07801171875,0.1,1956.693592166759,24021.85154997253,0.0,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.297,21.427487830786795,-0.05658842873972698,23.26768350518048,14.4,8.83061728816898,1677.8021483843147,-968.8867315909877,-5.760278906064945,-192.20906801397513,0.0,3.563979167999999,455.3084905615485,-702.5287702765995,-108.606001008321,-126.24384797720849,-127.05379496436368,-53.12039281034711,0.053999999999999986,0.0008036324171589816,0.026896284787967992,0.0,0.36683000411695765,3.563979167999999,193.04789054605664,0.24754050263304403,10.161551794971016,0.004714683516071417,-31.26780413922493,0.9905992239562653,0.1662559162592591,-1499.7653661729332,175.3329492554845,17668.006207604176,-7700.524226160164,26.801129678747593,0.06867587875583193,9628.418343077736,-3912.7393365640874,36.6191014062899,0.06867587875583193,43242.42577719999,-22500.76623781524,35.41856003525142,0.0672846125515661,787.2820649341585,-527.0073306706149,16.73519844106033,0.06867587875583193,120.09218497195803,-68.8053374048351,16.90580864819775,0.06867587875583193,-58.342661952699565,20.78301913800438,0.32548586590269935,-78.73349818356147,20.789273253580472,0.5611340362873486,292.74466375107403,20.144364285822636,0.2805103236939845,44.66680527487277,20.058781917318488,0.32548586590269935,2.580028096313191,20.384315158461042,0.32548586590269935,-133.55284926705912,20.884076357356914,0.32548586590269935,-69.36248771893885,20.952855369724457,0.32548586590269935,30.84864916843641,24.658997043080422,0.32548586590269935,-282.98445311203466,25.28974290248133,0.5362639706129531,252.13580394360227,24.45193192953345,0.5611340362873486
2019-05-05 17:00:00,0.4649964048344639,0.3003580055765943,0.0,0.4649964048344639,0.3003580055765943,0.0,0.4649964048344639,0.0,0.3003580055765943,0.0,1.0,819.1896304534778,21.666666666666686,0.11180830950730346,173.45542027877292,0.4259905454594639,0.039005859375,0.05,953.6391913572508,23761.68956430668,0.0,0.0,24.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20903.297,21.364503201462057,-0.04622405684231771,21.90117891439831,13.85,8.83061728816898,789.7309748844814,-1082.3220865752496,-6.396683400831818,-206.07175313898958,0.0,6.533961808,396.4688555831879,-685.6003549713462,-83.47292009281863,-87.08176214952759,-130.62910012563742,-25.733254770818643,0.099,0.0008295111210003338,0.026896284787967992,0.0,0.3671727157924607,6.533961808,176.47581916282508,0.2477645429359576,10.123727865091558,0.004701172132267787,-50.303169757267916,0.9908185008704915,0.15692913205441636,-1288.5882355876022,32.81072873357959,15904.515206539505,-7121.0855355200165,25.049711100862076,0.06867587875583193,8365.434854796504,-3514.405627520173,33.6285061171758,0.06867587875583193,23552.70229463159,-14884.272831241837,24.22374500713393,0.0672846125515661,685.5413983619108,-509.0738848852424,15.912500546569513,0.06867587875583193,186.513023367161,-86.96841078515753,18.28909151505762,0.06867587875583193,-72.82325804551498,20.82741217273216,0.32548586590269935,-90.33535139242667,20.821483264921696,0.5611340362873486,300.0804615880233,20.14383011266004,0.2805103236939845,57.71906494484876,19.89674366506445,0.32548586590269935,2.2763319804629116,20.42817655885691,0.32548586590269935,-132.57359974532616,20.894512439506528,0.32548586590269935,-64.34364933006763,20.943335619394233,0.32548586590269935,-76.05827153396491,23.11616290022629,0.32548586590269935,-1.3407431328420596,22.580404568527708,0.5362639706129531,77.39901466681222,22.448689057164096,0.5611340362873486
2019-05-05 18:00:00,0.9458753072070795,0.6021183530276445,0.0,0.9458753072070794,0.6021183530276445,0.0,0.9208753072070794,0.025,0.5948266863609778,0.007291666666666672,1.0,1609.26038889502,21.666666666666686,0.22183643020251106,340.7452032067921,0.8428635884570793,0.07801171875,0.1,1871.9938733518118,23361.79322286259,0.0,0.0,24.444444444444457,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,20903.297,21.277928278108075,-0.08088216450761264,19.429217710037722,12.5,8.83061728816898,1494.2888200338145,-837.1193345388635,-9.397777215954438,-241.78311824443588,0.0,10.691937504,262.028014753861,-674.7218267726544,-66.99968896013809,-66.19226047711433,-143.36846865677714,-8.615522682690774,0.162,0.0010287846948564977,0.026896284787967992,0.0,0.3698116957351346,10.691937504,125.51738909518514,0.2480625701749723,10.07036094883082,0.004681522807929077,-33.666609354566944,0.991121824934195,0.151568073715196,-1077.4613573906597,-100.40318035499585,10612.635759276372,-5420.3879072750515,20.01420879918377,0.06867587875583193,5022.545784545545,-2368.063124347327,24.807652574685815,0.06867587875583193,8702.139295319206,-9333.386245088159,14.223907474786463,0.0672846125515661,453.0773328465562,-468.13392525311025,13.95465405870359,0.06867587875583193,185.80739263407818,-89.45078926056819,17.198068656365784,0.06867587875583193,-82.34493061236935,20.77362749053367,0.32548586590269935,-100.08032513129632,20.763342201406896,0.5611340362873486,297.3579908993931,20.07303699020076,0.2805103236939845,84.89167748698777,19.456655957207,0.32548586590269935,1.8337174223808537,20.398982004969614,0.32548586590269935,-136.58179942742365,20.826494448562524,0.32548586590269935,-65.07633063766995,20.871572005108032,0.32548586590269935,-152.70740657382805,20.393034054164534,0.32548586590269935,247.22731930731618,18.893900093865625,0.5362639706129531,-94.51991273348237,19.450849427465275,0.5611340362873486
2019-05-05 19:00:00,0.6414337816150582,0.3966118161981877,0.0,0.6414337816150582,0.39661181619818775,0.0,0.5914337816150581,0.05,0.3820284828648544,0.014583333333333344,1.0,916.3328924446135,21.666666666666686,0.13063730462776874,194.02455922965996,0.539425969115058,0.0520078125,0.06666666666666667,1058.3496391742735,21966.375423520687,0.0,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20903.297,21.312148938049045,-0.06674399729930247,16.36190358539069,10.55,8.83061728816898,662.2633427899726,-867.605719270254,-14.747081086964322,-298.32543558170545,0.0,10.691937504,78.87882058572794,-702.7812242870328,-121.79008253772017,-111.3771803052257,-168.05118328322263,-37.53435531321637,0.162,0.0013173002207801645,0.026896284787967992,0.0,0.37363250685087307,10.691937504,48.311029510028796,0.24732849306857546,10.080119669051234,0.004677651352450907,-1.1997655278576218,0.9910087279547579,0.1456922827805435,-874.7999543276997,-186.83032417221435,3104.519537834449,-2862.443169252705,12.433944356568633,0.06867587875583193,1371.5258841272034,-1107.2616154875323,14.103707079206101,0.06867587875583193,1023.5031940889128,-6140.775223408538,7.545125622081431,0.0672846125515661,136.3907812782337,-398.7266998346949,11.274202504585299,0.06867587875583193,71.7076603232745,-61.38688548571632,12.439370864166964,0.06867587875583193,-80.08389296218496,20.66688218924863,0.32548586590269935,-100.97843726834459,20.663188993300835,0.5611340362873486,274.95848875957347,20.00969391548997,0.2805103236939845,119.72382818679267,18.884292277285034,0.32548586590269935,2.7104706668532232,20.205320756252068,0.32548586590269935,-141.48180186809248,20.733336973667356,0.32548586590269935,-74.84865551459656,20.81226042229994,0.32548586590269935,-167.94155353294028,16.97253804665796,0.32548586590269935,386.73686840713367,15.076794833618342,0.5362639706129531,-218.795314874189,16.108252508907963,0.5611340362873486
2019-05-05 20:00:00,1.235073133549015,0.7800649567491142,0.0,1.2350731335490148,0.7800649567491142,0.0,1.1850731335490148,0.05,0.7654816234157809,0.014583333333333344,1.0,2080.6119048862943,21.666666666666686,0.29785982535240824,440.54929284113507,1.0810575085490148,0.104015625,0.13333333333333333,2417.145572727429,21340.12560884158,0.0,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20903.297,21.345940186719208,-0.059324903276816165,13.564394665181021,9.4,8.83061728816898,1750.0150289113294,-288.49518979542245,-16.96911565902014,-332.5272164230437,0.0,10.691937504,0.0,-727.4194865808175,-175.7637579217019,-177.72106278006794,-185.13634153617542,-72.3459439018786,0.162,0.0013715468024759468,0.026896284787967992,0.0,0.37435089433338553,10.691937504,8.20751860309898,0.24696630213502466,10.098889829242435,0.004677775266138142,0.7423622260425302,0.9914651176547034,0.11785527868970537,-517.0946266636824,-211.94985597287507,0.0,-1604.2208462808203,8.277630483087318,0.06867587875583193,0.0,-547.5101680114965,8.686439543372924,0.06867587875583193,0.0,-5425.38608899937,5.258183186242869,0.0672846125515661,0.0,-370.83851757429323,9.78848441171427,0.06867587875583193,0.0,-40.58545552668582,9.003533465151428,0.06867587875583193,-63.223707163190674,20.501309824489752,0.32548586590269935,-95.9762091296851,20.526598536085032,0.5611340362873486,249.0486314508027,19.92615949424298,0.2805103236939845,136.71530433816127,18.52449932791266,0.32548586590269935,4.960885857634577,19.84122227649466,0.32548586590269935,-145.25142045902467,20.612049108459892,0.32548586590269935,-86.27348489469713,20.733998809043673,0.32548586590269935,-128.78775407898124,13.769905108489782,0.32548586590269935,399.7953054232543,12.096270630096646,0.5362639706129531,-271.00755134426726,13.278863336348472,0.5611340362873486
2019-05-05 21:00:00,1.0815847162512413,0.6809212334442444,0.0,1.081584716251241,0.6809212334442444,0.0,1.031584716251241,0.05,0.666337900110911,0.014583333333333344,1.0,1775.1423056896035,21.666666666666686,0.2552430966442399,375.86908237299326,0.9405710443762412,0.09101367187500001,0.11666666666666667,2059.997716187597,21148.98468863378,0.0,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,20903.297,21.40671569697919,-0.049704879079970135,11.870552179242193,8.85,8.83061728816898,1415.4964270992175,-206.00055303901348,-21.389583904513472,-350.4550818804025,0.0,12.077929402666665,0.0,-749.4679788267042,-222.23550069537902,-246.82025939911074,-196.00689976588953,-108.41430217515543,0.183,0.0016244771771687574,0.026896284787967992,0.0,0.3777004512906422,12.077929402666665,0.12085779186320261,0.2462332036731309,10.128795993529444,0.004678169789424138,1.4587059460446976,0.9918699714724923,0.12129358212509113,-386.0702536360796,-195.79938177592712,0.0,-1571.5293667184858,7.659273392416546,0.06867587875583193,0.0,-510.30479903210914,7.848320583886332,0.06867587875583193,0.0,-5344.0554408965,4.593764585752278,0.0672846125515661,0.0,-375.3550591809027,9.329440544308278,0.06867587875583193,0.0,-39.892840328431426,8.390723820701306,0.06867587875583193,-41.90528479698678,20.393614304904375,0.32548586590269935,-88.21112974159442,20.453106008474183,0.5611340362873486,227.89437221335479,19.902705051615506,0.2805103236939845,140.55994088235948,18.411053448680942,0.32548586590269935,6.550757092727876,19.613929521340037,0.32548586590269935,-151.06914687700797,20.56217626349864,0.32548586590269935,-93.81950877285502,20.706770084085335,0.32548586590269935,-80.34899538045984,11.790916266713811,0.32548586590269935,344.96813591291465,10.563716599561307,0.5362639706129531,-264.6191405324498,11.660088425404913,0.5611340362873486
